lot,lat,axis,uf,value
-50.4030,-23.8490,Figueira,PR,9802
-53.3040,-26.2600,Flor da Serra do Sul,PR,9711
-52.3040,-23.3170,Floraí,PR,1860
-52.0810,-23.5990,Floresta,PR,1794
-51.3870,-22.8630,Florestópolis,PR,9382
-51.9540,-23.0870,Flórida,PR,232
-53.3130,-24.2930,Formosa do Oeste,PR,266
-54.5880,-25.5480,Foz do Iguaçu,PR,7571
-52.1030,-25.6420,Foz do Jordão,PR,1314
-53.8480,-24.0660,Francisco Alves,PR,6696
-53.0550,-26.0810,Francisco Beltrão,PR,6072
-51.3160,-26.4280,General Carneiro,PR,5967
-51.9240,-24.1770,Godoy Moreira,PR,4191
-53.0280,-24.1850,Goioerê,PR,2288
-51.9930,-25.1950,Goioxim,PR,3409
-51.5060,-24.1460,Grandes Rios,PR,1312
-54.2560,-24.0800,Guaíra,PR,1830
-52.6860,-22.9340,Guairaçá,PR,3676
-50.8050,-25.1910,Guamiranga,PR,5797
-50.0400,-23.5160,Guapirama,PR,6361
-52.7790,-23.3430,Guaporema,PR,4420
-51.6500,-22.9730,Guaraci,PR,2326
-52.8780,-25.1010,Guaraniaçu,PR,3183
-51.4580,-25.3950,Guarapuava,PR,2225
-48.3290,-25.3070,Guaraqueçaba,PR,4531
-48.5750,-25.8830,Guaratuba,PR,2929
-52.3870,-26.1410,Honório Serpa,PR,5674
-50.1880,-23.8490,Ibaiti,PR,4987
-53.0120,-25.1060,Ibema,PR,8439
-51.0480,-23.2690,Ibiporã,PR,63
-53.6140,-23.3960,Icaraíma,PR,385
-51.8280,-23.1970,Iguaraçu,PR,2295
-53.1350,-24.6440,Iguatu,PR,2208
-50.7610,-24.4450,Imbaú,PR,5125
-50.6040,-25.2300,Imbituva,PR,2649
-51.0790,-25.5710,Inácio Martins,PR,5498
-52.1980,-22.7490,Inajá,PR,1474
-52.6960,-23.4760,Indianópolis,PR,1880
-50.5840,-25.0240,Ipiranga,PR,1945
-53.7040,-24.0030,Iporã,PR,9215
-53.3550,-24.4280,Iracema do Oeste,PR,4426
-50.6510,-25.4670,Irati,PR,7024
-52.1060,-24.4240,Iretama,PR,8143
-51.9660,-22.6180,Itaguajé,PR,7192
-54.3020,-25.1370,Itaipulândia,PR,5269
-50.4060,-23.0180,Itambaracá,PR,6074
-51.9900,-23.6610,Itambé,PR,7369
-52.8160,-25.9650,Itapejara d'Oeste,PR,6248
-49.3480,-25.2200,Itaperuçu,PR,2684
-52.8870,-22.7310,Itaúna do Sul,PR,3498
-50.8590,-25.0110,Ivaí,PR,6025
-51.6850,-24.2480,Ivaiporã,PR,5746
-53.3690,-23.4090,Ivaté,PR,7339
-52.2210,-23.6190,Ivatuba,PR,5986
-50.0760,-23.7430,Jaboti,PR,3621
-49.9690,-23.1610,Jacarezinho,PR,1366
-51.5320,-23.1130,Jaguapitã,PR,6930
-49.7060,-24.2510,Jaguariaíva,PR,3335
-51.6430,-23.6030,Jandaia do Sul,PR,4516
-52.7820,-24.1420,Janiópolis,PR,1986
-50.1390,-23.8130,Japira,PR,2761
-52.5530,-23.4700,Japurá,PR,8840
-51.6920,-24.1790,Jardim Alegre,PR,4263
-52.0610,-22.5490,Jardim Olinda,PR,7278
-50.9800,-23.2540,Jataizinho,PR,5860
-53.3880,-24.3850,Jesuítas,PR,6496
-49.9050,-23.4990,Joaquim Távora,PR,8255
-50.2480,-23.4370,Jundiaí do Sul,PR,6072
-52.8430,-24.4200,Juranda,PR,9912
-52.4690,-23.6210,Jussara,PR,7887
-51.6680,-23.8170,Kaloré,PR,1475
-49.7160,-25.7700,Lapa,PR,7953
-52.4690,-24.8870,Laranjal,PR,1243
-52.4160,-25.4080,Laranjeiras do Sul,PR,6085
-50.7510,-23.0800,Leópolis,PR,229
-51.6530,-24.1090,Lidianópolis,PR,8116
-53.5760,-25.2600,Lindoeste,PR,9291
-53.1370,-22.9230,Loanda,PR,1497
-51.9510,-23.0080,Lobato,PR,8444
-51.1630,-23.3100,Londrina,PR,7039
-52.2760,-24.2860,Luiziana,PR,6438
-51.7380,-24.0790,Lunardelli,PR,1770
-51.6570,-22.7550,Lupionópolis,PR,1173
-50.8210,-25.8780,Mallet,PR,1412
-52.5300,-24.3190,Mamborê,PR,3299
-52.0950,-23.3470,Mandaguaçu,PR,5522
-51.6710,-23.5480,Mandaguari,PR,2261
-49.3260,-25.7790,Mandirituba,PR,6264
-53.3110,-26.1440,Manfrinópolis,PR,265
-52.1760,-25.9410,Mangueirinha,PR,2834
-51.6680,-24.5160,Manoel Ribas,PR,6912
-54.0570,-24.5560,Marechal Cândido Rondon,PR,8888
-53.2050,-23.6160,Maria Helena,PR,8480
-51.7920,-23.4850,Marialva,PR,6349
-51.3080,-23.7450,Marilândia do Sul,PR,1971
-53.0400,-22.7360,Marilena,PR,9517
-53.1460,-24.0020,Mariluz,PR,2841
-51.9390,-23.4250,Maringá,PR,5478
-52.5590,-26.3550,Mariópolis,PR,5581
-53.8300,-24.4180,Maripá,PR,5715
-53.0260,-26.1490,Marmeleiro,PR,1609
-52.2540,-25.1130,Marquinho,PR,8318
-51.6390,-23.7060,Marumbi,PR,1222
-53.9960,-25.2410,Matelândia,PR,5073
-48.5430,-25.8180,Matinhos,PR,2833
-52.1460,-24.7050,Mato Rico,PR,6643
-51.2290,-23.9010,Mauá da Serra,PR,5410
-54.0940,-25.2950,Medianeira,PR,3344
-54.1620,-24.4540,Mercedes,PR,8867
-52.7760,-23.2580,Mirador,PR,9717
-51.4550,-22.9660,Miraselva,PR,9492
-54.2480,-25.0920,Missal,PR,9007
-53.0070,-24.0620,Moreira Sales,PR,7616
-48.8340,-25.4770,Morretes,PR,3212
-51.7740,-23.1480,Munhoz de Melo,PR,4360
-51.7940,-22.9140,Nossa Senhora das Graças,PR,4111
-52.6020,-23.1770,Nova Aliança do Ivaí,PR,961
-50.7180,-23.3310,Nova América da Colina,PR,3180
-53.2560,-24.5290,Nova Aurora,PR,7002
-52.5690,-24.6730,Nova Cantu,PR,4939
-52.2050,-23.1840,Nova Esperança,PR,1576
-53.2630,-25.9070,Nova Esperança do Sudoeste,PR,539
-50.5640,-23.4320,Nova Fátima,PR,9450
-52.5410,-25.3070,Nova Laranjeiras,PR,4814
-52.9850,-22.7660,Nova Londrina,PR,8921
-53.0890,-23.4720,Nova Olímpia,PR,406
-53.3470,-25.6330,Nova Prata do Iguaçu,PR,6872
-50.7240,-23.5970,Nova Santa Bárbara,PR,6415
-53.9530,-24.4660,Nova Santa Rosa,PR,5064
-51.9450,-24.4380,Nova Tebas,PR,2738
-51.5070,-23.7640,Novo Itacolomi,PR,6932
-50.9490,-24.2080,Ortigueira,PR,1645
-52.1990,-23.4050,Ourizona,PR,2907
-53.9030,-24.8050,Ouro Verde do Oeste,PR,139
-52.0490,-23.4580,Paiçandu,PR,5375
-51.9910,-26.4840,Palmas,PR,541
-50.0060,-25.4290,Palmeira,PR,8382
-52.2030,-24.8930,Palmital,PR,6804
-53.8400,-24.2840,Palotina,PR,1129
-52.6020,-23.2810,Paraíso do Norte,PR,3586
-52.1510,-22.9300,Paranacity,PR,1896
-48.5090,-25.5200,Paranaguá,PR,4713
-52.0980,-22.6340,Paranapoema,PR,2820
-52.4650,-23.0730,Paranavaí,PR,5302
-54.2250,-24.6260,Pato Bragado,PR,3723
-52.6710,-26.2290,Pato Branco,PR,2589
-50.9380,-26.2080,Paula Freitas,PR,4537
-50.8360,-26.0400,Paulo Frontin,PR,8829
-52.3430,-23.9130,Peabiru,PR,9740
-53.4100,-23.8960,Perobal,PR,1145
-53.6840,-23.8050,Pérola,PR,7962
-53.7400,-25.8240,Pérola d'Oeste,PR,9978
-49.4290,-26.0980,Piên,PR,4346
-49.1930,-25.4450,Pinhais,PR,6119
-53.4830,-26.0300,Pinhal de São Bento,PR,8366
-50.0560,-23.7930,Pinhalão,PR,3277
-51.6600,-25.6960,Pinhão,PR,8831
-49.9490,-24.5260,Piraí do Sul,PR,9356
-49.0630,-25.4420,Piraquara,PR,1721
-51.7610,-24.7570,Pitanga,PR,6960
-51.5860,-23.2310,Pitangueiras,PR,1173
-52.9140,-23.0070,Planaltina do Paraná,PR,6283
-53.7660,-25.7160,Planalto,PR,6961
-50.1620,-25.0950,Ponta Grossa,PR,8636
-48.5110,-25.6740,Pontal do Paraná,PR,4424
-51.3790,-22.7560,Porecatu,PR,9026
-49.8900,-25.5450,Porto Amazonas,PR,6799
-52.4080,-25.5470,Porto Barreiro,PR,2477
-53.2670,-22.7720,Porto Rico,PR,885
-51.2320,-26.1610,Porto Vitória,PR,5712
-51.4420,-23.0390,Prado Ferreira,PR,9498
-53.7400,-26.0200,Pranchita,PR,1474
-52.1520,-23.2780,Presidente Castelo Branco,PR,3750
-51.0280,-22.8510,Primeiro de Maio,PR,8490
-50.9780,-25.2130,Prudentópolis,PR,5948
-53.0760,-24.2790,Quarto Centenário,PR,7801
-49.9140,-23.5670,Quatiguá,PR,3441
-49.0770,-25.3660,Quatro Barras,PR,4126
-53.9770,-24.5750,Quatro Pontes,PR,7548
-52.9080,-25.4500,Quedas do Iguaçu,PR,5411
-53.4840,-23.0840,Querência do Norte,PR,2434
-52.1300,-23.8520,Quinta do Sol,PR,2539
-49.4980,-25.8720,Quitandinha,PR,8297
-54.0250,-25.1200,Ramilândia,PR,7297
-50.9130,-23.0700,Rancho Alegre,PR,1641
-52.9540,-24.3070,Rancho Alegre d'Oeste,PR,7429
-53.5270,-25.7670,Realeza,PR,5598
-50.6930,-25.6210,Rebouças,PR,4364
-52.9690,-26.1580,Renascença,PR,5374
-50.8510,-24.6500,Reserva,PR,4277
-52.0280,-25.8390,Reserva do Iguaçu,PR,8504
-49.7580,-23.1940,Ribeirão Claro,PR,6608
-50.3570,-23.4080,Ribeirão do Pinhal,PR,4931
-50.7960,-25.7330,Rio Azul,PR,9160
-51.4110,-23.7620,Rio Bom,PR,9726
-52.5260,-25.4910,Rio Bonito do Iguaçu,PR,5317
-51.3130,-24.3240,Rio Branco do Ivaí,PR,8836
-49.3140,-25.1900,Rio Branco do Sul,PR,9614
-49.7980,-26.1060,Rio Negro,PR,7274
-51.3690,-23.3100,Rolândia,PR,1504
-52.2750,-24.6030,Roncador,PR,2375
-52.7610,-23.4110,Rondon,PR,3355
-51.2750,-24.2780,Rosário do Ivaí,PR,5446
-51.5530,-23.3180,Sabáudia,PR,2948
-53.3610,-26.1700,Salgado Filho,PR,2686
-49.6260,-23.6010,Salto do Itararé,PR,7590
-53.3090,-25.7840,Salto do Lontra,PR,8468
-50.4240,-23.2660,Santa Amélia,PR,2148
-50.7840,-23.5170,Santa Cecília do Pavão,PR,9571
-53.2970,-22.9530,Santa Cruz de Monte Castelo,PR,8271
-51.8050,-23.0380,Santa Fé,PR,5909
-54.3330,-24.8600,Santa Helena,PR,4400
-51.9030,-22.6380,Santa Inês,PR,7778
-53.1970,-23.0030,Santa Isabel do Ivaí,PR,7796
-53.4840,-25.8210,Santa Izabel do Oeste,PR,6659
-53.5660,-25.4070,Santa Lúcia,PR,6500
-51.8630,-24.9390,Santa Maria do Oeste,PR,4242
-50.5190,-23.1510,Santa Mariana,PR,6856
-53.1090,-23.1080,Santa Mônica,PR,8883
-53.6330,-25.0520,Santa Tereza do Oeste,PR,7992
-54.4880,-25.3620,Santa Terezinha de Itaipu,PR,9271
-49.6290,-23.7550,Santana do Itararé,PR,8089
-50.0770,-23.2950,Santo Antônio da Platina,PR,7844
-52.3420,-22.7350,Santo Antônio do Caiuá,PR,8941
-50.6460,-23.4940,Santo Antônio do Paraíso,PR,8970
-53.7230,-26.0700,Santo Antônio do Sudoeste,PR,3803
-51.7940,-22.6980,Santo Inácio,PR,9639
-52.4760,-23.3150,São Carlos do Ivaí,PR,1028
-50.7410,-23.7280,São Jerônimo da Serra,PR,5772
-52.7250,-25.8280,São João,PR,7352
-52.3370,-22.8520,São João do Caiuá,PR,7648
-51.8180,-23.9800,São João do Ivaí,PR,2050
-50.2970,-25.6830,São João do Triunfo,PR,6441
-52.9180,-25.7060,São Jorge d'Oeste,PR,4869
-52.2930,-23.4330,São Jorge do Ivaí,PR,1722
-53.9270,-23.7410,São Jorge do Patrocínio,PR,9388
-49.6520,-23.9160,São José da Boa Vista,PR,9469
-54.0640,-24.8380,São José das Palmeiras,PR,6809
-49.2060,-25.5350,São José dos Pinhais,PR,7172
-52.6440,-23.4030,São Manoel do Paraná,PR,8113
-50.3830,-25.8740,São Mateus do Sul,PR,2220
-54.2380,-25.3480,São Miguel do Iguaçu,PR,6999
-53.8550,-24.9360,São Pedro do Iguaçu,PR,1293
-51.8560,-23.8650,São Pedro do Ivaí,PR,5772
-53.2200,-22.8240,São Pedro do Paraná,PR,8401
-50.7610,-23.4650,São Sebastião da Amoreira,PR,1039
-52.5910,-23.5380,São Tomé,PR,4388
-50.5800,-23.9110,Sapopema,PR,9917
-51.8740,-23.4440,Sarandi,PR,6568
-52.6190,-25.6940,Saudade do Iguaçu,PR,2659
-49.4640,-24.1130,Sengés,PR,4849
-54.0520,-25.3800,Serranópolis do Iguaçu,PR,2363
-50.8380,-23.0370,Sertaneja,PR,5273
-51.0360,-23.0590,Sertanópolis,PR,4470
-49.8340,-23.6890,Siqueira Campos,PR,1846
-52.7220,-25.7020,Sulina,PR,2244
-51.0970,-23.7230,Tamarana,PR,2742
-52.4690,-23.2000,Tamboara,PR,4756
-52.8730,-23.7330,Tapejara,PR,8624
-53.0680,-23.3230,Tapira,PR,8086
-50.4610,-25.3680,Teixeira Soares,PR,9867
-50.6160,-24.3240,Telêmaco Borba,PR,9721
-52.4440,-23.7680,Terra Boa,PR,2699
-52.6170,-22.7090,Terra Rica,PR,3461
-54.0970,-24.1570,Terra Roxa,PR,1415
-50.4140,-24.5090,Tibagi,PR,1877
-49.1990,-25.9280,Tijucas do Sul,PR,3296
-53.7430,-24.7140,Toledo,PR,5564
-49.9500,-23.7780,Tomazina,PR,7528
-53.1810,-25.4190,Três Barras do Paraná,PR,5308
-49.0860,-24.9740,Tunas do Paraná,PR,6942
-52.8760,-23.8710,Tuneiras do Oeste,PR,3019
-53.5120,-24.5880,Tupãssi,PR,7482
-51.5300,-25.0430,Turvo,PR,8523
-52.9880,-24.5450,Ubiratã,PR,7947
-53.3250,-23.7660,Umuarama,PR,4792
-51.0860,-26.2300,União da Vitória,PR,4526
-52.1570,-23.0870,Uniflor,PR,2328
-50.7960,-23.1980,Uraí,PR,6468
-50.2430,-24.2460,Ventania,PR,6712
-53.8770,-25.0580,Vera Cruz do Oeste,PR,3942
-52.9080,-25.8810,Verê,PR,7575
-53.7280,-23.5080,Vila Alta,PR,4773
-52.1990,-25.3810,Virmond,PR,1236
-52.7840,-26.2770,Vitorino,PR,5843
-49.8030,-23.8740,Wenceslau Braz,PR,4989
-53.4900,-23.7360,Xambrê,PR,7885
-44.3180,-23.0070,Angra dos Reis,RJ,7011
-42.1030,-21.6210,Aperibé,RJ,1132
-42.3430,-22.8730,Araruama,RJ,1079
-43.1060,-22.2310,Areal,RJ,695
-41.8820,-22.7470,Armação dos Búzios,RJ,4632
-42.0280,-22.9660,Arraial do Cabo,RJ,9403
-43.8260,-22.4700,Barra do Piraí,RJ,3393
-44.1710,-22.5440,Barra Mansa,RJ,5375
-43.3990,-22.7640,Belford Roxo,RJ,6199
-42.4190,-22.1520,Bom Jardim,RJ,3095
-41.6800,-21.1340,Bom Jesus do Itabapoana,RJ,7449
-42.0190,-22.8790,Cabo Frio,RJ,4306
-42.6530,-22.4630,Cachoeiras de Macacu,RJ,3534
-41.9110,-21.5750,Cambuci,RJ,961
-41.3240,-21.7540,Campos dos Goytacazes,RJ,4232
-42.3680,-21.9810,Cantagalo,RJ,5137
-41.6610,-22.1870,Carapebus,RJ,3157
-41.6160,-21.4880,Cardoso Moreira,RJ,3067
-42.6090,-21.9340,Carmo,RJ,4119
-42.2040,-22.4810,Casimiro de Abreu,RJ,3966
-43.2050,-22.0290,Comendador Levy Gasparian,RJ,7732
-41.8680,-22.0850,Conceição de Macabu,RJ,1328
-42.3610,-22.0290,Cordeiro,RJ,6758
-42.5220,-22.0510,Duas Barras,RJ,8283
-43.3120,-22.7860,Duque de Caxias,RJ,9908
-43.6780,-22.5500,Engenheiro Paulo de Frontin,RJ,6347
-42.9820,-22.5370,Guapimirim,RJ,2334
-42.2290,-22.8390,Iguaba Grande,RJ,2362
-42.8590,-22.7440,Itaboraí,RJ,8448
-43.7750,-22.8520,Itaguaí,RJ,6496
-41.6910,-21.4210,Italva,RJ,4295
-42.0820,-21.6790,Itaocara,RJ,8474
-41.8880,-21.2050,Itaperuna,RJ,4799
-44.5630,-22.4960,Itatiaia,RJ,3849
-43.6530,-22.6430,Japeri,RJ,7498
-42.1230,-21.2060,Laje do Muriaé,RJ,4948
-41.7870,-22.3710,Macaé,RJ,7412
-42.2530,-21.9840,Macuco,RJ,8389
-43.0410,-22.6530,Magé,RJ,3453
-44.0410,-22.9600,Mangaratiba,RJ,669
-42.8190,-22.9190,Maricá,RJ,9883
-43.7330,-22.5270,Mendes,RJ,1455
-43.4690,-22.4540,Miguel Pereira,RJ,9154
-42.1970,-21.4120,Miracema,RJ,5081
-41.9730,-21.0420,Natividade,RJ,5247
-43.4140,-22.8080,Nilópolis,RJ,8286
-43.1040,-22.8830,Niterói,RJ,4948
-42.5310,-22.2820,Nova Friburgo,RJ,6117
-43.4510,-22.7590,Nova Iguaçu,RJ,3568
-43.7090,-22.6110,Paracambi,RJ,1109
-43.2930,-22.1620,Paraíba do Sul,RJ,5754
-44.7130,-23.2180,Parati,RJ,2831
-43.4190,-22.4290,Paty do Alferes,RJ,6512
-43.1790,-22.5050,Petrópolis,RJ,3456
-44.0010,-22.5130,Pinheiral,RJ,7915
-43.8980,-22.6290,Piraí,RJ,4687
-42.0410,-20.9630,Porciúncula,RJ,5515
-44.2900,-22.4200,Porto Real,RJ,9573
-44.2580,-22.4070,Quatis,RJ,1778
-43.5550,-22.7160,Queimados,RJ,1455
-41.4720,-22.1070,Quissamã,RJ,8213
-44.4470,-22.4690,Resende,RJ,9422
-42.6260,-22.7080,Rio Bonito,RJ,6151
-44.1360,-22.7230,Rio Claro,RJ,9781
-43.5860,-22.1680,Rio das Flores,RJ,5349
-41.9450,-22.5270,Rio das Ostras,RJ,9947
-43.2080,-22.9030,Rio de Janeiro,RJ,1644
-42.0080,-21.9550,Santa Maria Madalena,RJ,4803
-42.1800,-21.5390,Santo Antônio de Pádua,RJ,3426
-41.7470,-21.6460,São Fidélis,RJ,1502
-40.9610,-21.3020,São Francisco de Itabapoana,RJ,374
-43.0540,-22.8270,São Gonçalo,RJ,7899
-41.0510,-21.6400,São João da Barra,RJ,7935
-43.3720,-22.8040,São João de Meriti,RJ,1842
-41.9430,-21.3580,São José de Ubá,RJ,8272
-42.9240,-22.1510,São José do Vale do Rio Preto,RJ,9442
-42.1030,-22.8390,São Pedro da Aldeia,RJ,130
-42.1350,-21.9570,São Sebastião do Alto,RJ,9569
-42.9140,-21.9950,Sapucaia,RJ,6643
-42.5100,-22.9200,Saquarema,RJ,7631
-43.7080,-22.7440,Seropédica,RJ,1797
-42.3920,-22.6510,Silva Jardim,RJ,1598
-42.6750,-22.0500,Sumidouro,RJ,2959
-42.7140,-22.7300,Tanguá,RJ,8987
-42.9660,-22.4120,Teresópolis,RJ,7721
-42.0660,-22.0630,Trajano de Morais,RJ,8514
-43.2090,-22.1170,Três Rios,RJ,7665
-43.7000,-22.2460,Valença,RJ,5737
-41.8690,-20.9310,Varre-Sai,RJ,2734
-43.6630,-22.4040,Vassouras,RJ,7474
-44.1040,-22.5230,Volta Redonda,RJ,3749
-36.6390,-6.4360,Acari,RN,8211
-36.9090,-5.5770,Açu,RN,5620
-36.5060,-5.4980,Afonso Bezerra,RN,801
-38.2970,-6.2090,Água Nova,RN,489
-38.0160,-6.4130,Alexandria,RN,6087
-37.7660,-6.1520,Almino Afonso,RN,315
-36.7620,-5.2880,Alto do Rodrigues,RN,3167
-36.6010,-5.6660,Angicos,RN,330
-37.9060,-6.2130,Antônio Martins,RN,1423
-37.7990,-5.6640,Apodi,RN,2900
-37.1370,-4.9560,Areia Branca,RN,3126
-35.1600,-6.1940,Arês,RN,5088
-37.3100,-5.8640,Augusto Severo,RN,4286
-35.0080,-6.3690,Baía Formosa,RN,309
-37.6170,-5.0800,Baraúna,RN,7645
-35.9260,-5.9510,Barcelona,RN,1116
-35.8200,-5.6940,Bento Fernandes,RN,8010
-36.4130,-5.9880,Bodó,RN,9103
-35.5810,-5.9840,Bom Jesus,RN,7590
-35.3570,-6.1910,Brejinho,RN,7960
-35.9590,-5.0930,Caiçara do Norte,RN,5267
-35.9980,-5.7600,Caiçara do Rio do Vento,RN,8497
-37.0980,-6.4580,Caicó,RN,4867
-36.1830,-6.2430,Campo Redondo,RN,6919
-35.1290,-6.3800,Canguaretama,RN,2227
-37.5570,-5.7930,Caraúbas,RN,5461
-36.5950,-6.5560,Carnaúba dos Dantas,RN,3485
-36.8340,-5.3480,Carnaubais,RN,5888
-35.4260,-5.6340,Ceará-Mirim,RN,5618
-36.3460,-6.0460,Cerro Corá,RN,1594
-36.2150,-6.3830,Coronel Ezequiel,RN,9430
-38.4440,-6.2600,Coronel João Pessoa,RN,8769
-36.7900,-6.4120,Cruzeta,RN,9503
-36.5150,-6.2610,Currais Novos,RN,6504
-38.3750,-6.0940,Doutor Severiano,RN,245
-38.3060,-6.1110,Encanto,RN,1363
-36.7180,-6.9450,Equador,RN,5207
-35.3090,-6.3320,Espírito Santo,RN,8032
-35.3070,-5.7060,Extremoz,RN,5547
-37.6890,-5.6030,Felipe Guerra,RN,9173
-36.5310,-5.6970,Fernando Pedroza,RN,3053
-36.8180,-6.1270,Florânia,RN,2312
-38.1190,-6.0780,Francisco Dantas,RN,1606
-37.8400,-6.1580,Frutuoso Gomes,RN,9664
-36.2750,-5.0910,Galinhos,RN,9240
-35.2100,-6.2670,Goianinha,RN,1399
-37.5210,-5.4590,Governador Dix-Sept Rosado,RN,7772
-37.1550,-4.9800,Grossos,RN,2839
-36.3200,-5.1080,Guamaré,RN,8423
-35.5530,-5.8240,Ielmo Marinho,RN,3729
-36.8550,-5.4980,Ipanguaçu,RN,7930
-37.1990,-6.8140,Ipueira,RN,4618
-36.8710,-5.6440,Itajá,RN,6475
-37.9930,-5.8400,Itaú,RN,2663
-36.2050,-6.4260,Jaçanã,RN,7466
-36.1280,-5.3560,Jandaíra,RN,5681
-37.4090,-6.0160,Janduís,RN,6224
-35.6010,-6.1580,Januário Cicco,RN,1868
-35.9470,-6.4650,Japi,RN,9106
-35.9690,-5.6540,Jardim de Angicos,RN,896
-37.3520,-6.3790,Jardim de Piranhas,RN,1440
-36.7740,-6.5840,Jardim do Seridó,RN,2505
-35.8200,-5.5380,João Câmara,RN,2132
-37.7960,-6.2740,João Dias,RN,3851
-38.2810,-6.3170,José da Penha,RN,1685
-37.0200,-6.0340,Jucurutu,RN,8447
-35.5980,-6.3910,Lagoa d'Anta,RN,4364
-35.4380,-6.1490,Lagoa de Pedras,RN,3485
-35.8720,-6.0040,Lagoa de Velhos,RN,1748
-36.4690,-6.0960,Lagoa Nova,RN,2525
-35.4940,-6.1340,Lagoa Salgada,RN,8
-36.2450,-5.7000,Lajes,RN,7497
-36.1170,-6.1500,Lajes Pintadas,RN,3247
-37.8160,-6.1200,Lucrécia,RN,9175
-38.3890,-6.4140,Luís Gomes,RN,6036
-35.3540,-5.8580,Macaíba,RN,9048
-36.6340,-5.1150,Macau,RN,5272
-38.3240,-6.4060,Major Sales,RN,6935
-38.1670,-6.2940,Marcelino Vieira,RN,6324
-37.9110,-6.0880,Martins,RN,1731
-35.2620,-5.5160,Maxaranguape,RN,9524
-37.5140,-6.0790,Messias Targino,RN,4955
-35.2880,-6.4860,Montanhas,RN,3821
-35.3320,-6.0680,Monte Alegre,RN,3553
-35.7830,-6.4410,Monte das Gameleiras,RN,3384
-37.3440,-5.1880,Mossoró,RN,9819
-35.2090,-5.7950,Natal,RN,6847
-35.2090,-6.0910,Nísia Floresta,RN,7616
-35.4340,-6.4780,Nova Cruz,RN,6494
-37.7060,-5.9560,Olho-d'Água do Borges,RN,8921
-36.9460,-6.7010,Ouro Branco,RN,5543
-38.3130,-6.4860,Paraná,RN,4118
-37.1010,-5.7740,Paraú,RN,8408
-35.8380,-5.2230,Parazinho,RN,9850
-36.6580,-6.6880,Parelhas,RN,1927
-35.2630,-5.9160,Parnamirim,RN,2816
-35.6430,-6.4360,Passa e Fica,RN,2466
-35.3780,-6.2790,Passagem,RN,9496
-37.6370,-6.1100,Patu,RN,9480
-38.2090,-6.1110,Pau dos Ferros,RN,697
-35.8790,-5.1500,Pedra Grande,RN,1486
-36.1050,-5.5830,Pedra Preta,RN,3729
-36.3880,-5.5220,Pedro Avelino,RN,1494
-35.2210,-6.4390,Pedro Velho,RN,4305
-36.7220,-5.2600,Pendências,RN,9437
-38.0430,-6.2690,Pilões,RN,3862
-35.6630,-5.6230,Poço Branco,RN,7012
-37.9880,-6.0240,Portalegre,RN,5611
-36.7820,-5.0680,Porto do Mangue,RN,4843
-35.7130,-6.1060,Presidente Juscelino,RN,969
-35.5560,-5.4670,Pureza,RN,5283
-38.2260,-6.1950,Rafael Fernandes,RN,2321
-37.7170,-6.0760,Rafael Godeiro,RN,3820
-37.9460,-5.9360,Riacho da Cruz,RN,5252
-38.3160,-6.2630,Riacho de Santana,RN,5764
-35.8250,-5.8150,Riachuelo,RN,6375
-35.3830,-5.2730,Rio do Fogo,RN,6683
-38.0600,-5.7880,Rodolfo Fernandes,RN,7920
-35.9350,-5.8810,Ruy Barbosa,RN,2782
-36.0230,-6.2290,Santa Cruz,RN,1029
-35.6950,-5.8400,Santa Maria,RN,7512
-36.6560,-5.9580,Santana do Matos,RN,4324
-36.7330,-6.7710,Santana do Seridó,RN,6110
-35.4790,-6.3110,Santo Antônio,RN,7897
-36.0680,-5.0780,São Bento do Norte,RN,6077
-36.0870,-6.3420,São Bento do Trairí,RN,227
-37.1840,-6.3760,São Fernando,RN,1382
-38.1520,-5.9750,São Francisco do Oeste,RN,6835
-35.3290,-5.7930,São Gonçalo do Amarante,RN,2393
-37.2010,-6.7180,São João do Sabugi,RN,3122
-35.2380,-6.0750,São José de Mipibu,RN,6641
-35.7140,-6.3160,São José do Campestre,RN,7190
-36.8780,-6.4490,São José do Seridó,RN,383
-38.4970,-6.2120,São Miguel,RN,2211
-35.6390,-5.1250,São Miguel de Touros,RN,998
-35.7630,-5.8950,São Paulo do Potengi,RN,9330
-35.6340,-5.8980,São Pedro,RN,6588
-36.9210,-5.7990,São Rafael,RN,2170
-36.0750,-5.9730,São Tomé,RN,308
-36.6840,-6.2160,São Vicente,RN,7556
-35.6930,-6.0360,Senador Elói de Souza,RN,2548
-35.1230,-6.1630,Senador Georgino Avelino,RN,8821
-35.7040,-6.4170,Serra de São Bento,RN,2515
-37.0290,-5.1700,Serra do Mel,RN,499
-37.3970,-6.6660,Serra Negra do Norte,RN,5972
-35.4990,-6.2760,Serrinha,RN,3448
-37.9560,-6.1100,Serrinha dos Pintos,RN,3099
-37.9580,-5.7770,Severiano Melo,RN,6083
-35.9110,-6.1040,Sítio Novo,RN,3268
-38.0450,-5.9300,Taboleiro Grande,RN,811
-35.5970,-5.6220,Taipu,RN,9830
-35.8020,-6.1990,Tangará,RN,3475
-38.1800,-6.4650,Tenente Ananias,RN,6581
-36.7190,-6.1480,Tenente Laurentino Cruz,RN,6604
-37.2530,-4.8370,Tibau,RN,1643
-35.0920,-6.1870,Tibau do Sul,RN,3060
-37.2740,-6.4650,Timbaúba dos Batistas,RN,2795
-35.4610,-5.1990,Touros,RN,8707
